player_id,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P (FG%),0-3 (FG%),3-10 (FG%),10-16 (FG%),16-3P (FG%),3P (FG%),2P (% AST'd),3P (% AST'd),Dunks %FGA,Dunks #,%3PA (Corner 3s),3P% (Corner 3s),Half Court Att.,Half Court Md.,Awards,Column_31
spencca01,443.0,Pat Spencer,28.0,GSW,PG,39.0,0.0,250.0,0.406,10.3,0.782,0.139,0.525,0.099,0.02,0.218,0.456,0.286,0.491,0.5,0.5,0.227,0.556,1.0,0.04,3.0,0.136,0.333,0.0,0.0,
loveke01,444.0,JT Thor,22.0,2TM,PF,20.0,0.0,249.0,0.424,14.0,0.644,0.237,0.203,0.153,0.051,0.356,0.5,0.714,0.417,0.333,0.333,0.286,0.632,1.0,0.102,5.0,0.476,0.1,0.0,0.0,
spencpa01,444.0,JT Thor,22.0,CLE,PF,9.0,0.0,42.0,0.6,15.8,0.6,0.133,0.133,0.2,0.133,0.4,0.667,1.0,0.5,0.667,0.5,0.5,0.833,1.0,0.067,1.0,0.5,0.333,0.0,0.0,
thorjt01,444.0,JT Thor,22.0,WAS,PF,11.0,0.0,207.0,0.364,12.2,0.659,0.273,0.227,0.136,0.023,0.341,0.448,0.667,0.4,0.167,0.0,0.2,0.538,1.0,0.114,4.0,0.467,0.0,0.0,0.0,
thorjt01,445.0,Branden Carlson,25.0,OKC,C,32.0,0.0,246.0,0.443,18.3,0.32,0.186,0.124,0.0,0.01,0.68,0.677,0.778,0.583,,0.0,0.333,0.524,1.0,0.124,10.0,0.273,0.333,0.0,0.0,
thorjt01,446.0,Dariq Whitehead,20.0,BRK,SF,20.0,0.0,246.0,0.406,21.3,0.229,0.063,0.125,0.01,0.031,0.771,0.273,0.333,0.333,0.0,0.0,0.446,0.5,0.97,0.01,1.0,0.27,0.45,0.0,0.0,
carlsbr01,447.0,Johnny Davis,22.0,WAS,SG,34.0,0.0,242.0,0.41,12.8,0.628,0.295,0.218,0.09,0.026,0.372,0.51,0.652,0.412,0.286,0.5,0.241,0.68,1.0,0.103,6.0,0.345,0.2,0.0,0.0,
whiteda01,448.0,Jaylen Martin,21.0,2TM,SF,16.0,0.0,239.0,0.419,13.0,0.689,0.23,0.351,0.095,0.014,0.311,0.471,0.765,0.385,0.143,0.0,0.304,0.667,1.0,0.068,4.0,0.304,0.143,0.0,0.0,
davisjo06,448.0,Jaylen Martin,21.0,BRK,SF,3.0,0.0,5.0,0.5,14.6,0.5,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,,,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
martija02,448.0,Jaylen Martin,21.0,WAS,SF,13.0,0.0,234.0,0.417,11.4,0.694,0.236,0.347,0.097,0.014,0.306,0.48,0.765,0.4,0.143,0.0,0.273,0.667,1.0,0.069,4.0,0.273,0.0,0.0,0.0,
martija02,449.0,Bones Hyland,24.0,2TM,PG,24.0,0.0,239.0,0.398,22.4,0.305,0.085,0.085,0.051,0.085,0.695,0.417,0.7,0.3,0.167,0.4,0.39,0.4,0.438,0.017,2.0,0.098,0.5,1.0,0.0,
martija02,449.0,Bones Hyland,24.0,LAC,PG,20.0,0.0,222.0,0.391,21.2,0.304,0.087,0.087,0.052,0.078,0.696,0.4,0.7,0.3,0.167,0.333,0.388,0.429,0.452,0.017,2.0,0.1,0.5,1.0,0.0,
hylanbo01,449.0,Bones Hyland,24.0,MIN,PG,4.0,0.0,17.0,0.667,23.6,0.333,0.0,0.0,0.0,0.333,0.667,1.0,,,,1.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
hylanbo01,450.0,Xavier Tillman Sr.,26.0,BOS,C,33.0,2.0,231.0,0.245,17.2,0.396,0.094,0.264,0.038,0.0,0.604,0.381,0.8,0.214,0.5,,0.156,0.375,1.0,0.0,0.0,0.344,0.091,0.0,0.0,
hylanbo01,451.0,Garrett Temple,38.0,TOR,SG,28.0,0.0,227.0,0.3,15.3,0.533,0.267,0.1,0.1,0.067,0.467,0.375,0.563,0.333,0.0,0.25,0.214,0.583,1.0,0.017,0.0,0.321,0.222,0.0,0.0,
tillmxa01,452.0,Jared Rhoden,25.0,2TM,SG,14.0,2.0,227.0,0.483,12.2,0.552,0.425,0.08,0.023,0.023,0.448,0.625,0.73,0.429,0.0,0.0,0.308,0.7,0.75,0.103,9.0,0.462,0.444,0.0,0.0,
templga01,452.0,Jared Rhoden,25.0,CHO,SG,4.0,0.0,12.0,0.25,11.5,0.75,0.375,0.125,0.125,0.125,0.25,0.333,0.333,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,
rhodeja01,452.0,Jared Rhoden,25.0,TOR,SG,10.0,2.0,215.0,0.506,12.9,0.532,0.43,0.076,0.013,0.013,0.468,0.667,0.765,0.333,0.0,0.0,0.324,0.75,0.75,0.114,9.0,0.459,0.471,0.0,0.0,
rhodeja01,453.0,Luka Garza,26.0,MIN,C,39.0,0.0,219.0,0.495,11.8,0.657,0.286,0.267,0.105,0.0,0.343,0.609,0.7,0.607,0.364,,0.278,0.714,1.0,0.048,5.0,0.083,0.0,0.0,0.0,
rhodeja01,454.0,Ariel Hukporti,22.0,NYK,C,25.0,1.0,217.0,0.677,3.4,1.0,0.645,0.258,0.097,0.0,0.0,0.677,0.75,0.5,0.667,,,0.952,,0.323,10.0,,,0.0,0.0,
garzalu01,455.0,Alex Reese,25.0,2TM,PF,15.0,0.0,216.0,0.481,10.3,0.241,0.13,0.093,0.0,0.019,0.759,0.846,1.0,0.6,,1.0,0.366,0.636,1.0,0.037,2.0,0.366,0.2,1.0,0.0,
hukpoar01,455.0,Alex Reese,25.0,OKC,PF,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,,0.0,0.0,,,0.0,0.0,
reeseal01,455.0,Alex Reese,25.0,PHI,PF,14.0,0.0,214.0,0.472,20.7,0.226,0.113,0.094,0.0,0.019,0.774,0.833,1.0,0.6,,1.0,0.366,0.7,1.0,0.038,2.0,0.366,0.2,1.0,0.0,
reeseal01,456.0,Dario Šarić,30.0,DEN,C,16.0,4.0,210.0,0.362,14.1,0.552,0.224,0.276,0.017,0.034,0.448,0.438,0.615,0.313,0.0,0.5,0.269,0.714,1.0,0.0,0.0,0.154,0.5,0.0,0.0,
reeseal01,457.0,Adam Flagler,25.0,OKC,SG,37.0,0.0,203.0,0.26,21.7,0.25,0.063,0.063,0.063,0.063,0.75,0.458,0.667,0.167,0.833,0.167,0.194,0.545,0.857,0.0,0.0,0.125,0.0,0.0,0.0,
saricda01,458.0,Chuma Okeke,26.0,2TM,PF,9.0,3.0,196.0,0.5,19.2,0.3,0.3,0.0,0.0,0.0,0.7,0.75,0.75,,,,0.393,0.444,1.0,0.125,3.0,0.429,0.5,0.0,0.0,
flaglad01,458.0,Chuma Okeke,26.0,PHI,PF,7.0,3.0,171.0,0.545,16.8,0.333,0.333,0.0,0.0,0.0,0.667,0.727,0.727,,,,0.455,0.375,1.0,0.121,2.0,0.409,0.556,0.0,0.0,
okekech01,458.0,Chuma Okeke,26.0,CLE,PF,2.0,0.0,25.0,0.286,21.5,0.143,0.143,0.0,0.0,0.0,0.857,1.0,1.0,,,,0.167,1.0,1.0,0.143,1.0,0.5,0.333,0.0,0.0,
okekech01,459.0,Drew Peterson,25.0,BOS,PF,25.0,1.0,186.0,0.415,21.4,0.195,0.098,0.073,0.0,0.024,0.805,0.5,0.25,0.667,,1.0,0.394,0.25,0.923,0.0,0.0,0.273,0.333,0.0,0.0,
okekech01,460.0,Markelle Fultz,26.0,SAC,PG,21.0,0.0,184.0,0.418,12.4,0.881,0.075,0.299,0.358,0.149,0.119,0.407,0.8,0.25,0.583,0.1,0.5,0.5,1.0,0.045,2.0,0.625,0.4,0.0,0.0,
peterdr01,461.0,Lester Quiñones,24.0,2TM,SG,13.0,0.0,183.0,0.397,15.0,0.436,0.218,0.154,0.038,0.026,0.564,0.529,0.765,0.417,0.0,0.0,0.295,0.444,0.923,0.0,0.0,0.159,0.286,0.0,0.0,
fultzma01,461.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,17.0,0.5,12.0,0.625,0.5,0.0,0.125,0.0,0.375,0.8,1.0,,0.0,,0.0,0.25,,0.0,0.0,0.0,,0.0,0.0,
quinole01,461.0,Lester Quiñones,24.0,NOP,SG,9.0,0.0,166.0,0.386,18.1,0.414,0.186,0.171,0.029,0.029,0.586,0.483,0.692,0.417,0.0,0.0,0.317,0.5,0.923,0.0,0.0,0.171,0.286,0.0,0.0,
quinole01,462.0,Bronny James,20.0,LAL,SG,27.0,1.0,181.0,0.313,16.6,0.522,0.09,0.239,0.149,0.045,0.478,0.343,0.667,0.313,0.2,0.333,0.281,0.5,0.778,0.015,1.0,0.25,0.25,0.0,0.0,
quinole01,463.0,Enrique Freeman,24.0,IND,PF,22.0,1.0,181.0,0.432,8.4,0.73,0.514,0.216,0.0,0.0,0.27,0.556,0.632,0.375,,,0.1,0.8,1.0,0.108,3.0,0.8,0.125,0.0,0.0,
jamesbr02,464.0,Cole Swider,25.0,2TM,SF,10.0,0.0,169.0,0.349,23.2,0.254,0.063,0.048,0.048,0.095,0.746,0.438,0.25,0.333,0.667,0.5,0.319,0.714,1.0,0.0,0.0,0.404,0.316,0.0,0.0,
freemen01,464.0,Cole Swider,25.0,DET,SF,2.0,0.0,13.0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.2,0.0,0.0,0.0,
swideco01,464.0,Cole Swider,25.0,TOR,SF,8.0,0.0,156.0,0.379,20.9,0.276,0.069,0.052,0.052,0.103,0.724,0.438,0.25,0.333,0.667,0.5,0.357,0.714,1.0,0.0,0.0,0.429,0.333,0.0,0.0,
swideco01,465.0,Jaylen Nowell,25.0,NOP,SG,8.0,0.0,168.0,0.356,14.5,0.63,0.11,0.315,0.164,0.041,0.37,0.391,0.5,0.348,0.5,0.0,0.296,0.278,1.0,0.0,0.0,0.222,0.5,0.0,0.0,
swideco01,466.0,Markieff Morris,35.0,2TM,PF,15.0,2.0,165.0,0.3,19.9,0.486,0.071,0.071,0.243,0.1,0.514,0.353,0.2,0.4,0.353,0.429,0.25,0.667,1.0,0.0,0.0,0.306,0.091,1.0,0.0,
nowelja01,466.0,Markieff Morris,35.0,DAL,PF,7.0,0.0,41.0,0.227,22.6,0.409,0.045,0.0,0.227,0.136,0.591,0.333,0.0,,0.4,0.333,0.154,0.667,1.0,0.0,0.0,0.154,0.0,1.0,0.0,
morrima02,466.0,Markieff Morris,35.0,LAL,PF,8.0,2.0,124.0,0.333,17.2,0.521,0.083,0.104,0.25,0.083,0.479,0.36,0.25,0.4,0.333,0.5,0.304,0.667,1.0,0.0,0.0,0.391,0.111,0.0,0.0,
morrima02,467.0,Killian Hayes,23.0,BRK,PG,6.0,5.0,162.0,0.419,16.2,0.512,0.14,0.186,0.163,0.023,0.488,0.455,0.667,0.375,0.429,0.0,0.381,0.4,1.0,0.0,0.0,0.143,0.333,0.0,0.0,
morrima02,468.0,MarJon Beauchamp,24.0,3TM,SF,35.0,0.0,156.0,0.415,16.0,0.554,0.215,0.138,0.031,0.169,0.446,0.472,0.786,0.222,0.5,0.273,0.345,0.294,0.7,0.046,2.0,0.345,0.3,0.0,0.0,
hayeski01,468.0,MarJon Beauchamp,24.0,MIL,SF,26.0,0.0,122.0,0.383,16.5,0.553,0.17,0.17,0.043,0.17,0.447,0.423,0.75,0.25,0.5,0.25,0.333,0.182,0.857,0.043,1.0,0.476,0.3,0.0,0.0,
beaucma01,468.0,MarJon Beauchamp,24.0,LAC,SF,3.0,0.0,17.0,0.571,16.7,0.571,0.286,0.0,0.0,0.286,0.429,0.5,0.5,,,0.5,0.667,0.5,0.5,0.0,0.0,0.0,,0.0,0.0,
beaucma01,468.0,MarJon Beauchamp,24.0,NYK,SF,6.0,0.0,17.0,0.455,14.7,0.545,0.364,0.091,0.0,0.091,0.455,0.667,1.0,0.0,,0.0,0.2,0.5,0.0,0.091,1.0,0.0,,0.0,0.0,
beaucma01,469.0,Lamar Stevens,27.0,MEM,PF,17.0,1.0,155.0,0.46,14.4,0.571,0.27,0.222,0.079,0.0,0.429,0.583,0.588,0.5,0.8,,0.296,0.524,0.875,0.063,3.0,0.37,0.2,1.0,0.0,
beaucma01,470.0,Tyson Etienne,25.0,BRK,PG,7.0,0.0,151.0,0.327,21.9,0.154,0.096,0.058,0.0,0.0,0.846,0.5,0.4,0.667,,,0.295,1.0,1.0,0.0,0.0,0.318,0.429,0.0,0.0,
stevela01,471.0,Josh Richardson,31.0,MIA,SG,8.0,0.0,150.0,0.289,18.5,0.421,0.105,0.184,0.026,0.105,0.579,0.313,0.5,0.286,0.0,0.25,0.273,1.0,1.0,0.0,0.0,0.227,0.2,0.0,0.0,
etienty01,472.0,Jeenathan Williams,25.0,HOU,SG,20.0,0.0,147.0,0.435,13.5,0.581,0.113,0.435,0.032,0.0,0.419,0.583,0.714,0.556,0.5,,0.231,0.619,1.0,0.016,1.0,0.5,0.231,0.0,0.0,
richajo01,473.0,Bruno Fernando,26.0,TOR,C,17.0,2.0,147.0,0.531,4.1,1.0,0.592,0.327,0.041,0.041,0.0,0.531,0.655,0.438,0.0,0.0,,0.654,,0.143,7.0,,,0.0,0.0,
willije02,474.0,Damion Lee,32.0,PHO,SG,25.0,0.0,144.0,0.365,17.0,0.5,0.081,0.23,0.149,0.041,0.5,0.486,0.833,0.353,0.636,0.0,0.243,0.667,0.889,0.0,0.0,0.351,0.308,0.0,0.0,
fernabr01,475.0,Oshae Brissett,26.0,PHI,SF,6.0,2.0,142.0,0.487,13.2,0.538,0.333,0.205,0.0,0.0,0.462,0.619,0.692,0.5,,,0.333,0.615,0.667,0.026,1.0,0.333,0.333,0.0,0.0,
leeda03,476.0,Elijah Harkless,24.0,UTA,SG,10.0,0.0,138.0,0.314,19.6,0.286,0.114,0.114,0.057,0.0,0.714,0.4,0.75,0.25,0.0,,0.28,0.75,0.857,0.0,0.0,0.32,0.375,0.0,0.0,
brissos01,477.0,Pete Nance,24.0,2TM,C,13.0,1.0,138.0,0.438,23.2,0.25,0.125,0.063,0.0,0.063,0.75,0.625,1.0,0.0,,0.5,0.375,0.8,1.0,0.063,2.0,0.083,0.5,1.0,0.0,
harklej01,477.0,Pete Nance,24.0,PHI,C,7.0,0.0,68.0,0.333,25.5,0.2,0.067,0.133,0.0,0.0,0.8,0.333,1.0,0.0,,,0.333,1.0,1.0,0.067,1.0,0.083,1.0,1.0,0.0,
nancepe01,477.0,Pete Nance,24.0,MIL,PF,6.0,1.0,70.0,0.529,20.9,0.294,0.176,0.0,0.0,0.118,0.706,0.8,1.0,,,0.5,0.417,0.75,1.0,0.059,1.0,0.083,0.0,0.0,0.0,
nancepe01,478.0,Vlatko Čančar,27.0,DEN,PF,13.0,0.0,136.0,0.385,16.4,0.423,0.231,0.192,0.0,0.0,0.577,0.545,0.333,0.8,,,0.267,0.667,1.0,0.077,2.0,0.267,0.5,0.0,0.0,
nancepe01,479.0,Kylor Kelley,27.0,2TM,C,11.0,2.0,126.0,0.636,3.8,1.0,0.5,0.364,0.136,0.0,0.0,0.636,0.818,0.375,0.667,,,0.857,,0.227,5.0,,,0.0,0.0,
cancavl01,479.0,Kylor Kelley,27.0,DAL,C,8.0,1.0,67.0,0.769,2.9,1.0,0.615,0.308,0.077,0.0,0.0,0.769,0.75,0.75,1.0,,,0.8,,0.231,3.0,,,0.0,0.0,
kelleky01,479.0,Kylor Kelley,27.0,NOP,C,3.0,1.0,59.0,0.444,4.7,1.0,0.333,0.444,0.222,0.0,0.0,0.444,1.0,0.0,0.5,,,1.0,,0.222,2.0,,,0.0,0.0,
kelleky01,480.0,Alex Ducas,24.0,OKC,SG,21.0,0.0,125.0,0.4,19.7,0.3,0.133,0.067,0.033,0.067,0.7,0.222,0.25,0.0,0.0,0.5,0.476,1.0,1.0,0.0,0.0,0.429,0.556,0.0,0.0,
kelleky01,481.0,Spencer Jones,23.0,DEN,SF,20.0,0.0,125.0,0.324,15.3,0.5,0.176,0.176,0.118,0.029,0.5,0.588,0.5,0.833,0.25,1.0,0.059,0.9,1.0,0.029,1.0,0.588,0.0,0.0,0.0,
ducasal01,482.0,Kobe Bufkin,21.0,ATL,SG,10.0,0.0,124.0,0.383,14.2,0.596,0.255,0.191,0.106,0.043,0.404,0.5,0.417,0.778,0.2,0.5,0.211,0.429,1.0,0.0,0.0,0.316,0.167,1.0,0.0,
jonessp01,483.0,Tyler Smith,20.0,MIL,PF,23.0,0.0,122.0,0.48,17.2,0.4,0.22,0.1,0.04,0.04,0.6,0.55,0.636,0.6,0.0,0.5,0.433,0.818,0.923,0.08,4.0,0.3,0.333,0.0,0.0,
bufkiko01,484.0,De'Anthony Melton,26.0,GSW,SG,6.0,2.0,121.0,0.407,18.2,0.352,0.13,0.185,0.037,0.0,0.648,0.474,0.286,0.7,0.0,,0.371,0.444,0.923,0.037,2.0,0.114,0.75,0.0,0.0,
smithty02,485.0,Moses Brown,25.0,2TM,C,13.0,2.0,119.0,0.694,3.2,1.0,0.612,0.347,0.041,0.0,0.0,0.694,0.933,0.353,0.0,,,0.647,,0.286,14.0,,,0.0,0.0,
meltode01,485.0,Moses Brown,25.0,IND,C,9.0,0.0,46.0,0.65,3.3,1.0,0.65,0.25,0.1,0.0,0.0,0.65,0.846,0.4,0.0,,,0.615,,0.3,6.0,,,0.0,0.0,
brownmo01,485.0,Moses Brown,25.0,DAL,C,4.0,2.0,73.0,0.724,3.0,1.0,0.586,0.414,0.0,0.0,0.0,0.724,1.0,0.333,,,,0.667,,0.276,8.0,,,0.0,0.0,
brownmo01,486.0,TyTy Washington Jr.,23.0,PHO,PG,16.0,0.0,118.0,0.311,17.4,0.533,0.022,0.2,0.289,0.022,0.467,0.417,1.0,0.444,0.385,0.0,0.19,0.7,0.75,0.0,0.0,0.333,0.143,0.0,0.0,
brownmo01,487.0,Trey Alexander,21.0,DEN,SG,24.0,0.0,117.0,0.317,16.8,0.585,0.073,0.195,0.171,0.146,0.415,0.417,0.333,0.375,0.571,0.333,0.176,0.6,1.0,0.0,0.0,0.235,0.5,0.0,0.0,
washity02,488.0,Joe Ingles,37.0,MIN,SF,19.0,1.0,114.0,0.261,19.4,0.348,0.043,0.217,0.043,0.043,0.652,0.375,0.0,0.4,1.0,0.0,0.2,1.0,1.0,0.0,0.0,0.133,0.0,0.0,0.0,
alexatr01,489.0,Sidy Cissoko,20.0,2TM,SF,22.0,0.0,114.0,0.433,13.7,0.567,0.267,0.267,0.0,0.033,0.433,0.588,0.75,0.5,,0.0,0.231,0.7,1.0,0.167,4.0,0.385,0.4,0.0,0.0,
inglejo01,489.0,Sidy Cissoko,20.0,SAS,SF,17.0,0.0,54.0,0.5,12.6,0.611,0.333,0.222,0.0,0.056,0.389,0.545,0.833,0.25,,0.0,0.429,0.833,1.0,0.167,3.0,0.286,1.0,0.0,0.0,
cissosi01,489.0,Sidy Cissoko,20.0,POR,SF,5.0,0.0,60.0,0.333,14.7,0.5,0.167,0.333,0.0,0.0,0.5,0.667,0.5,0.75,,,0.0,0.5,,0.167,1.0,0.5,0.0,0.0,0.0,
cissosi01,490.0,Tony Bradley,27.0,IND,C,14.0,0.0,113.0,0.644,4.3,0.933,0.556,0.356,0.0,0.022,0.067,0.667,0.68,0.625,,1.0,0.333,0.75,1.0,0.089,4.0,0.667,0.0,0.0,0.0,
cissosi01,491.0,Jaylen Sims,26.0,CHO,SG,6.0,0.0,112.0,0.429,16.4,0.464,0.143,0.286,0.036,0.0,0.536,0.462,1.0,0.25,0.0,,0.4,0.667,0.833,0.036,1.0,0.2,0.333,0.0,0.0,
bradlto01,492.0,Pacome Dadiet,19.0,NYK,SG,18.0,0.0,111.0,0.323,18.4,0.387,0.129,0.097,0.032,0.129,0.613,0.333,0.5,0.0,0.0,0.5,0.316,1.0,1.0,0.0,0.0,0.421,0.125,0.0,0.0,
simsja01,493.0,Patrick Baldwin Jr.,22.0,2TM,SF,24.0,0.0,107.0,0.543,21.2,0.343,0.229,0.114,0.0,0.0,0.657,0.5,0.625,0.25,,,0.565,0.833,1.0,0.114,4.0,0.174,0.75,0.0,0.0,
dadiepa01,493.0,Patrick Baldwin Jr.,22.0,WAS,SF,22.0,0.0,101.0,0.515,17.6,0.364,0.242,0.121,0.0,0.0,0.636,0.5,0.625,0.25,,,0.524,0.833,1.0,0.121,4.0,0.19,0.75,0.0,0.0,
baldwpa01,493.0,Patrick Baldwin Jr.,22.0,LAC,SF,2.0,0.0,6.0,1.0,24.8,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,
baldwpa01,494.0,Chris Livingston,21.0,MIL,SF,21.0,1.0,106.0,0.333,9.2,0.704,0.519,0.185,0.0,0.0,0.296,0.474,0.571,0.2,,,0.0,0.556,,0.111,3.0,0.375,0.0,0.0,0.0,
baldwpa01,495.0,Jae Crowder,34.0,SAC,PF,9.0,2.0,103.0,0.318,20.6,0.318,0.0,0.136,0.091,0.091,0.682,0.429,,0.333,0.5,0.5,0.267,0.667,1.0,0.0,0.0,0.533,0.25,0.0,0.0,
livinch01,496.0,Justin Minaya,25.0,POR,SF,19.0,0.0,101.0,0.381,14.0,0.524,0.19,0.333,0.0,0.0,0.476,0.545,0.5,0.571,,,0.2,0.5,1.0,0.0,0.0,0.3,0.333,0.0,0.0,
crowdja01,497.0,Keshad Johnson,23.0,MIA,SF,16.0,0.0,98.0,0.692,8.3,0.731,0.577,0.154,0.0,0.0,0.269,0.789,0.933,0.25,,,0.429,0.6,1.0,0.231,6.0,0.143,0.0,0.0,0.0,
minayju01,498.0,Yuki Kawamura,23.0,MEM,PG,22.0,0.0,93.0,0.367,22.4,0.233,0.067,0.0,0.133,0.033,0.767,0.571,0.5,,0.5,1.0,0.304,0.5,0.429,0.0,0.0,0.13,0.333,0.0,0.0,
johnske10,499.0,JD Davison,22.0,BOS,PG,16.0,0.0,93.0,0.353,17.8,0.471,0.176,0.088,0.176,0.029,0.529,0.5,0.667,0.667,0.333,0.0,0.222,0.25,0.75,0.059,2.0,0.167,0.333,0.0,0.0,
kawamyu01,500.0,Luke Travers,23.0,CLE,SG,12.0,0.0,88.0,0.25,11.7,0.55,0.55,0.0,0.0,0.0,0.45,0.455,0.455,,,,0.0,0.8,,0.2,3.0,0.444,0.0,0.0,0.0,
davisjd01,501.0,Stanley Umude,25.0,MIL,SG,22.0,0.0,86.0,0.192,17.7,0.423,0.115,0.154,0.154,0.0,0.577,0.182,0.667,0.0,0.0,,0.2,0.5,1.0,0.038,1.0,0.6,0.222,0.0,0.0,
travelu01,502.0,Kevin Knox,25.0,GSW,SF,14.0,0.0,84.0,0.5,13.4,0.583,0.194,0.306,0.056,0.028,0.417,0.667,0.714,0.727,0.0,1.0,0.267,0.643,1.0,0.111,4.0,0.4,0.167,0.0,0.0,
umudest01,503.0,Isaiah Jackson,23.0,IND,C,5.0,1.0,84.0,0.609,1.9,1.0,0.783,0.217,0.0,0.0,0.0,0.609,0.611,0.6,,,,0.857,,0.304,6.0,,,0.0,0.0,
knoxke01,504.0,Marcus Garrett,26.0,CHO,SG,4.0,0.0,79.0,0.407,12.4,0.704,0.111,0.407,0.185,0.0,0.296,0.421,0.667,0.455,0.2,,0.375,0.25,1.0,0.0,0.0,0.375,0.333,0.0,0.0,
jacksis01,505.0,Jacob Toppin,24.0,2TM,SF,17.0,0.0,76.0,0.409,12.7,0.545,0.318,0.136,0.091,0.0,0.455,0.333,0.286,0.333,0.5,,0.5,0.5,1.0,0.045,1.0,0.6,0.667,0.0,0.0,
garrema01,505.0,Jacob Toppin,24.0,NYK,SF,16.0,0.0,49.0,0.3,7.3,0.8,0.5,0.2,0.1,0.0,0.2,0.375,0.4,0.0,1.0,,0.0,0.333,,0.1,1.0,0.0,,0.0,0.0,
toppija01,505.0,Jacob Toppin,24.0,ATL,SF,1.0,0.0,27.0,0.5,18.0,0.333,0.167,0.083,0.083,0.0,0.667,0.25,0.0,1.0,0.0,,0.625,1.0,1.0,0.0,0.0,0.75,0.667,0.0,0.0,
toppija01,506.0,Emoni Bates,21.0,CLE,SF,10.0,0.0,75.0,0.342,23.4,0.211,0.105,0.0,0.053,0.053,0.789,0.25,0.5,,0.0,0.0,0.367,0.0,0.909,0.0,0.0,0.1,0.667,0.0,0.0,
toppija01,507.0,Taylor Hendricks,21.0,UTA,PF,3.0,3.0,75.0,0.222,18.8,0.333,0.056,0.167,0.111,0.0,0.667,0.167,0.0,0.333,0.0,,0.25,1.0,1.0,0.056,1.0,0.583,0.429,0.0,0.0,
batesem01,508.0,Chris Duarte,27.0,CHI,SG,17.0,0.0,74.0,0.462,16.1,0.423,0.269,0.154,0.0,0.0,0.577,0.545,0.571,0.5,,,0.4,0.667,0.667,0.0,0.0,0.067,1.0,0.0,0.0,
hendrta01,509.0,Daeqwon Plowden,26.0,ATL,SG,6.0,0.0,72.0,0.64,17.0,0.32,0.28,0.04,0.0,0.0,0.68,0.875,0.857,1.0,,,0.529,0.857,1.0,0.12,3.0,0.353,0.333,0.0,0.0,
duartch01,510.0,RayJ Dennis,23.0,IND,PG,11.0,0.0,70.0,0.333,20.9,0.364,0.061,0.152,0.091,0.061,0.636,0.417,1.0,0.2,0.0,1.0,0.286,0.2,0.667,0.0,0.0,0.143,0.0,1.0,0.0,
plowdda01,511.0,Josh Christopher,23.0,MIA,SG,14.0,0.0,69.0,0.355,11.5,0.645,0.419,0.161,0.065,0.0,0.355,0.45,0.538,0.2,0.5,,0.182,0.556,1.0,0.097,2.0,0.182,0.0,0.0,0.0,
dennira01,512.0,Matt Ryan,27.0,NYK,SF,19.0,0.0,68.0,0.323,18.6,0.387,0.097,0.129,0.097,0.065,0.613,0.333,1.0,0.25,0.0,0.0,0.316,1.0,1.0,0.0,0.0,0.421,0.25,0.0,0.0,
