player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
wiggili01,559.0,Lindell Wigginton,25.0,MIL,PG,3.0,0.0,8.0,9.0,22.5,0.4,0.0,9.0,0.0,9.0,13.5,0.667,0.4,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,27.0,
gateska01,560.0,Kaiser Gates,27.0,NOP,SF,1.0,0.0,7.0,0.0,20.6,0.0,0.0,10.3,0.0,0.0,10.3,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,
harrish01,561.0,Shaquille Harrison,30.0,MEM,SG,3.0,0.0,6.0,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.5,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,6.0,0.0,0.0,12.0,
harrike01,562.0,Kevon Harris,26.0,ORL,SG,2.0,0.0,6.0,12.0,18.0,0.667,0.0,0.0,,12.0,18.0,0.667,0.667,0.0,0.0,,0.0,12.0,12.0,6.0,0.0,0.0,6.0,18.0,24.0,
diallha01,563.0,Hamidou Diallo,25.0,WAS,SG,2.0,0.0,5.0,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,0.5,0.0,0.0,,14.4,0.0,14.4,7.2,14.4,0.0,7.2,7.2,14.4,
harpero02,564.0,Ron Harper Jr.,23.0,TOR,PF,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,
nowelma01,565.0,Markquis Nowell,24.0,TOR,SG,1.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,18.0,18.0,1.0,18.0,0.0,18.0,18.0,9.0,0.0,0.0,0.0,18.0,
wongis01,566.0,Isaiah Wong,23.0,IND,SG,1.0,0.0,4.0,9.0,27.0,0.333,0.0,9.0,0.0,9.0,18.0,0.5,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,
brockiz01,567.0,Izaiah Brockington,24.0,NOP,PG,1.0,0.0,3.0,24.0,60.0,0.4,0.0,12.0,0.0,24.0,48.0,0.5,0.4,0.0,0.0,,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,48.0,
cazalma01,568.0,Malcolm Cazalon,22.0,DET,SG,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
crutcja01,569.0,Jalen Crutcher,24.0,NOP,PG,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
skapidm01,570.0,Dmytro Skapintsev,25.0,NYK,C,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
jacksju01,571.0,Justin Jackson,28.0,MIN,SF,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
smartja01,572.0,Javonte Smart,24.0,PHI,PG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
